token_id,gene_id
13463,ENSMUSG00000059824
13464,ENSMUSG00000059832
13465,ENSMUSG00000059834
13466,ENSMUSG00000059842
13467,ENSMUSG00000059851
13468,ENSMUSG00000059852
13469,ENSMUSG00000059854
13470,ENSMUSG00000059857
13471,ENSMUSG00000059866
13472,ENSMUSG00000059878
13473,ENSMUSG00000059883
13474,ENSMUSG00000059890
13475,ENSMUSG00000059891
13476,ENSMUSG00000059895
13477,ENSMUSG00000059898
13478,ENSMUSG00000059900
13479,ENSMUSG00000059901
13480,ENSMUSG00000059921
13481,ENSMUSG00000059923
13482,ENSMUSG00000059956
13483,ENSMUSG00000059970
13484,ENSMUSG00000059974
13485,ENSMUSG00000059975
13486,ENSMUSG00000059981
13487,ENSMUSG00000059991
13488,ENSMUSG00000059995
13489,ENSMUSG00000060002
13490,ENSMUSG00000060012
13491,ENSMUSG00000060032
13492,ENSMUSG00000060036
13493,ENSMUSG00000060038
13494,ENSMUSG00000060044
13495,ENSMUSG00000060063
13496,ENSMUSG00000060073
13497,ENSMUSG00000060081
13498,ENSMUSG00000060090
13499,ENSMUSG00000060098
13500,ENSMUSG00000060121
13501,ENSMUSG00000060131
13502,ENSMUSG00000060152
13503,ENSMUSG00000060166
13504,ENSMUSG00000060176
13505,ENSMUSG00000060180
13506,ENSMUSG00000060181
13507,ENSMUSG00000060187
13508,ENSMUSG00000060188
13509,ENSMUSG00000060201
13510,ENSMUSG00000060206
13511,ENSMUSG00000060212
13512,ENSMUSG00000060216
13513,ENSMUSG00000060224
13514,ENSMUSG00000060227
13515,ENSMUSG00000060240
13516,ENSMUSG00000060257
13517,ENSMUSG00000060260
13518,ENSMUSG00000060261
13519,ENSMUSG00000060268
13520,ENSMUSG00000060275
13521,ENSMUSG00000060279
13522,ENSMUSG00000060284
13523,ENSMUSG00000060288
13524,ENSMUSG00000060332
13525,ENSMUSG00000060371
13526,ENSMUSG00000060376
13527,ENSMUSG00000060397
13528,ENSMUSG00000060402
13529,ENSMUSG00000060429
13530,ENSMUSG00000060445
13531,ENSMUSG00000060450
13532,ENSMUSG00000060461
13533,ENSMUSG00000060470
13534,ENSMUSG00000060475
13535,ENSMUSG00000060477
13536,ENSMUSG00000060487
13537,ENSMUSG00000060499
13538,ENSMUSG00000060509
13539,ENSMUSG00000060510
13540,ENSMUSG00000060519
13541,ENSMUSG00000060534
13542,ENSMUSG00000060538
13543,ENSMUSG00000060548
13544,ENSMUSG00000060560
13545,ENSMUSG00000060568
13546,ENSMUSG00000060572
13547,ENSMUSG00000060579
13548,ENSMUSG00000060594
13549,ENSMUSG00000060600
13550,ENSMUSG00000060601
13551,ENSMUSG00000060621
13552,ENSMUSG00000060636
13553,ENSMUSG00000060657
13554,ENSMUSG00000060671
13555,ENSMUSG00000060675
13556,ENSMUSG00000060679
13557,ENSMUSG00000060681
13558,ENSMUSG00000060703
13559,ENSMUSG00000060708
13560,ENSMUSG00000060716
13561,ENSMUSG00000060733
13562,ENSMUSG00000060739
13563,ENSMUSG00000060771
13564,ENSMUSG00000060780
13565,ENSMUSG00000060791
13566,ENSMUSG00000060798
13567,ENSMUSG00000060802
13568,ENSMUSG00000060807
13569,ENSMUSG00000060843
13570,ENSMUSG00000060862
13571,ENSMUSG00000060882
13572,ENSMUSG00000060890
13573,ENSMUSG00000060904
13574,ENSMUSG00000060913
13575,ENSMUSG00000060923
13576,ENSMUSG00000060924
13577,ENSMUSG00000060935
13578,ENSMUSG00000060938
13579,ENSMUSG00000060950
13580,ENSMUSG00000060961
13581,ENSMUSG00000060962
13582,ENSMUSG00000060969
13583,ENSMUSG00000060985
13584,ENSMUSG00000060988
13585,ENSMUSG00000060992
13586,ENSMUSG00000061013
13587,ENSMUSG00000061024
13588,ENSMUSG00000061028
13589,ENSMUSG00000061032
13590,ENSMUSG00000061046
13591,ENSMUSG00000061048
13592,ENSMUSG00000061079
13593,ENSMUSG00000061080
13594,ENSMUSG00000061086
13595,ENSMUSG00000061099
13596,ENSMUSG00000061111
13597,ENSMUSG00000061118
13598,ENSMUSG00000061119
13599,ENSMUSG00000061126
13600,ENSMUSG00000061130
13601,ENSMUSG00000061132
13602,ENSMUSG00000061136
13603,ENSMUSG00000061143
13604,ENSMUSG00000061171
13605,ENSMUSG00000061175
13606,ENSMUSG00000061186
13607,ENSMUSG00000061244
13608,ENSMUSG00000061259
13609,ENSMUSG00000061273
13610,ENSMUSG00000061286
13611,ENSMUSG00000061288
13612,ENSMUSG00000061298
13613,ENSMUSG00000061306
13614,ENSMUSG00000061311
13615,ENSMUSG00000061313
13616,ENSMUSG00000061322
13617,ENSMUSG00000061353
13618,ENSMUSG00000061360
13619,ENSMUSG00000061374
13620,ENSMUSG00000061393
13621,ENSMUSG00000061397
13622,ENSMUSG00000061410
13623,ENSMUSG00000061411
13624,ENSMUSG00000061414
13625,ENSMUSG00000061436
13626,ENSMUSG00000061451
13627,ENSMUSG00000061455
13628,ENSMUSG00000061458
13629,ENSMUSG00000061461
13630,ENSMUSG00000061462
13631,ENSMUSG00000061477
13632,ENSMUSG00000061479
13633,ENSMUSG00000061517
13634,ENSMUSG00000061524
13635,ENSMUSG00000061531
13636,ENSMUSG00000061533
13637,ENSMUSG00000061535
13638,ENSMUSG00000061536
13639,ENSMUSG00000061576
13640,ENSMUSG00000061577
13641,ENSMUSG00000061578
13642,ENSMUSG00000061584
13643,ENSMUSG00000061589
13644,ENSMUSG00000061601
13645,ENSMUSG00000061603
13646,ENSMUSG00000061613
13647,ENSMUSG00000061650
13648,ENSMUSG00000061665
13649,ENSMUSG00000061666
13650,ENSMUSG00000061689
13651,ENSMUSG00000061702
13652,ENSMUSG00000061718
13653,ENSMUSG00000061723
13654,ENSMUSG00000061731
13655,ENSMUSG00000061742
13656,ENSMUSG00000061751
13657,ENSMUSG00000061755
13658,ENSMUSG00000061759
13659,ENSMUSG00000061762
13660,ENSMUSG00000061778
13661,ENSMUSG00000061780
13662,ENSMUSG00000061787
13663,ENSMUSG00000061802
13664,ENSMUSG00000061808
13665,ENSMUSG00000061809
13666,ENSMUSG00000061815
13667,ENSMUSG00000061816
13668,ENSMUSG00000061838
13669,ENSMUSG00000061859
13670,ENSMUSG00000061878
13671,ENSMUSG00000061882
13672,ENSMUSG00000061887
13673,ENSMUSG00000061894
13674,ENSMUSG00000061898
13675,ENSMUSG00000061904
13676,ENSMUSG00000061911
13677,ENSMUSG00000061923
13678,ENSMUSG00000061947
13679,ENSMUSG00000061950
13680,ENSMUSG00000061979
13681,ENSMUSG00000061981
13682,ENSMUSG00000062006
13683,ENSMUSG00000062007
13684,ENSMUSG00000062012
13685,ENSMUSG00000062014
13686,ENSMUSG00000062031
13687,ENSMUSG00000062044
13688,ENSMUSG00000062054
13689,ENSMUSG00000062064
13690,ENSMUSG00000062070
13691,ENSMUSG00000062074
13692,ENSMUSG00000062075
13693,ENSMUSG00000062077
13694,ENSMUSG00000062098
13695,ENSMUSG00000062110
13696,ENSMUSG00000062115
13697,ENSMUSG00000062127
13698,ENSMUSG00000062151
13699,ENSMUSG00000062157
13700,ENSMUSG00000062168
13701,ENSMUSG00000062169
13702,ENSMUSG00000062175
13703,ENSMUSG00000062184
13704,ENSMUSG00000062190
13705,ENSMUSG00000062202
13706,ENSMUSG00000062203
13707,ENSMUSG00000062209
13708,ENSMUSG00000062210
13709,ENSMUSG00000062232
13710,ENSMUSG00000062234
13711,ENSMUSG00000062248
13712,ENSMUSG00000062252
13713,ENSMUSG00000062257
13714,ENSMUSG00000062270
13715,ENSMUSG00000062296
13716,ENSMUSG00000062300
13717,ENSMUSG00000062309
13718,ENSMUSG00000062312
13719,ENSMUSG00000062327
13720,ENSMUSG00000062329
13721,ENSMUSG00000062345
13722,ENSMUSG00000062352
13723,ENSMUSG00000062372
13724,ENSMUSG00000062373
13725,ENSMUSG00000062376
13726,ENSMUSG00000062380
13727,ENSMUSG00000062393
13728,ENSMUSG00000062397
13729,ENSMUSG00000062432
13730,ENSMUSG00000062444
13731,ENSMUSG00000062510
13732,ENSMUSG00000062515
13733,ENSMUSG00000062519
13734,ENSMUSG00000062524
13735,ENSMUSG00000062526
13736,ENSMUSG00000062542
13737,ENSMUSG00000062563
13738,ENSMUSG00000062564
13739,ENSMUSG00000062580
13740,ENSMUSG00000062585
13741,ENSMUSG00000062590
13742,ENSMUSG00000062591
13743,ENSMUSG00000062604
13744,ENSMUSG00000062609
13745,ENSMUSG00000062627
13746,ENSMUSG00000062646
13747,ENSMUSG00000062647
13748,ENSMUSG00000062661
13749,ENSMUSG00000062691
13750,ENSMUSG00000062694
13751,ENSMUSG00000062713
13752,ENSMUSG00000062729
13753,ENSMUSG00000062732
13754,ENSMUSG00000062760
13755,ENSMUSG00000062761
13756,ENSMUSG00000062762
13757,ENSMUSG00000062773
13758,ENSMUSG00000062785
13759,ENSMUSG00000062797
13760,ENSMUSG00000062825
13761,ENSMUSG00000062859
13762,ENSMUSG00000062861
13763,ENSMUSG00000062866
13764,ENSMUSG00000062867
13765,ENSMUSG00000062901
13766,ENSMUSG00000062906
13767,ENSMUSG00000062908
13768,ENSMUSG00000062929
13769,ENSMUSG00000062937
13770,ENSMUSG00000062939
13771,ENSMUSG00000062949
13772,ENSMUSG00000062960
13773,ENSMUSG00000062961
13774,ENSMUSG00000062963
13775,ENSMUSG00000062980
13776,ENSMUSG00000062981
13777,ENSMUSG00000062991
13778,ENSMUSG00000062995
13779,ENSMUSG00000063011
13780,ENSMUSG00000063015
13781,ENSMUSG00000063019
13782,ENSMUSG00000063049
13783,ENSMUSG00000063052
13784,ENSMUSG00000063060
13785,ENSMUSG00000063063
13786,ENSMUSG00000063065
13787,ENSMUSG00000063077
13788,ENSMUSG00000063130
13789,ENSMUSG00000063142
13790,ENSMUSG00000063145
13791,ENSMUSG00000063146
13792,ENSMUSG00000063160
13793,ENSMUSG00000063179
13794,ENSMUSG00000063200
13795,ENSMUSG00000063229
13796,ENSMUSG00000063232
13797,ENSMUSG00000063235
13798,ENSMUSG00000063239
13799,ENSMUSG00000063253
13800,ENSMUSG00000063260
13801,ENSMUSG00000063268
13802,ENSMUSG00000063273
13803,ENSMUSG00000063275
13804,ENSMUSG00000063296
13805,ENSMUSG00000063297
13806,ENSMUSG00000063316
13807,ENSMUSG00000063317
13808,ENSMUSG00000063334
13809,ENSMUSG00000063354
13810,ENSMUSG00000063358
13811,ENSMUSG00000063362
13812,ENSMUSG00000063382
13813,ENSMUSG00000063406
13814,ENSMUSG00000063409
13815,ENSMUSG00000063410
13816,ENSMUSG00000063415
13817,ENSMUSG00000063428
13818,ENSMUSG00000063430
13819,ENSMUSG00000063434
13820,ENSMUSG00000063439
13821,ENSMUSG00000063445
13822,ENSMUSG00000063446
13823,ENSMUSG00000063450
13824,ENSMUSG00000063455
13825,ENSMUSG00000063457
13826,ENSMUSG00000063458
13827,ENSMUSG00000063480
13828,ENSMUSG00000063488
13829,ENSMUSG00000063506
13830,ENSMUSG00000063511
13831,ENSMUSG00000063529
13832,ENSMUSG00000063531
13833,ENSMUSG00000063550
13834,ENSMUSG00000063558
13835,ENSMUSG00000063564
13836,ENSMUSG00000063568
13837,ENSMUSG00000063576
13838,ENSMUSG00000063594
13839,ENSMUSG00000063605
13840,ENSMUSG00000063626
13841,ENSMUSG00000063632
13842,ENSMUSG00000063646
13843,ENSMUSG00000063651
13844,ENSMUSG00000063659
13845,ENSMUSG00000063661
13846,ENSMUSG00000063663
13847,ENSMUSG00000063672
13848,ENSMUSG00000063681
13849,ENSMUSG00000063683
13850,ENSMUSG00000063689
13851,ENSMUSG00000063698
13852,ENSMUSG00000063704
13853,ENSMUSG00000063727
13854,ENSMUSG00000063760
13855,ENSMUSG00000063765
13856,ENSMUSG00000063787
13857,ENSMUSG00000063796
13858,ENSMUSG00000063800
13859,ENSMUSG00000063801
13860,ENSMUSG00000063802
13861,ENSMUSG00000063804
13862,ENSMUSG00000063808
13863,ENSMUSG00000063821
13864,ENSMUSG00000063838
13865,ENSMUSG00000063849
13866,ENSMUSG00000063851
13867,ENSMUSG00000063856
13868,ENSMUSG00000063870
13869,ENSMUSG00000063873
13870,ENSMUSG00000063884
13871,ENSMUSG00000063887
13872,ENSMUSG00000063888
13873,ENSMUSG00000063889
13874,ENSMUSG00000063894
13875,ENSMUSG00000063904
13876,ENSMUSG00000063919
13877,ENSMUSG00000063931
13878,ENSMUSG00000063952
13879,ENSMUSG00000063954
13880,ENSMUSG00000063972
13881,ENSMUSG00000064023
13882,ENSMUSG00000064030
13883,ENSMUSG00000064036
13884,ENSMUSG00000064037
13885,ENSMUSG00000064043
13886,ENSMUSG00000064057
13887,ENSMUSG00000064061
13888,ENSMUSG00000064065
13889,ENSMUSG00000064068
13890,ENSMUSG00000064080
13891,ENSMUSG00000064090
13892,ENSMUSG00000064105
13893,ENSMUSG00000064109
13894,ENSMUSG00000064115
13895,ENSMUSG00000064120
13896,ENSMUSG00000064127
13897,ENSMUSG00000064140
13898,ENSMUSG00000064141
13899,ENSMUSG00000064145
13900,ENSMUSG00000064147
13901,ENSMUSG00000064165
13902,ENSMUSG00000064177
13903,ENSMUSG00000064179
13904,ENSMUSG00000064181
13905,ENSMUSG00000064201
13906,ENSMUSG00000064202
13907,ENSMUSG00000064210
13908,ENSMUSG00000064225
13909,ENSMUSG00000064247
13910,ENSMUSG00000064254
13911,ENSMUSG00000064262
13912,ENSMUSG00000064264
13913,ENSMUSG00000064267
13914,ENSMUSG00000064272
13915,ENSMUSG00000064280
13916,ENSMUSG00000064284
13917,ENSMUSG00000064289
13918,ENSMUSG00000064293
13919,ENSMUSG00000064302
13920,ENSMUSG00000064307
13921,ENSMUSG00000064310
13922,ENSMUSG00000064325
13923,ENSMUSG00000064326
13924,ENSMUSG00000064329
13925,ENSMUSG00000064330
13926,ENSMUSG00000064341
13927,ENSMUSG00000064345
13928,ENSMUSG00000064351
13929,ENSMUSG00000064354
13930,ENSMUSG00000064357
13931,ENSMUSG00000064358
13932,ENSMUSG00000064360
13933,ENSMUSG00000064363
13934,ENSMUSG00000064367
13935,ENSMUSG00000064368
13936,ENSMUSG00000064370
13937,ENSMUSG00000064373
13938,ENSMUSG00000064390
13939,ENSMUSG00000064437
13940,ENSMUSG00000064441
13941,ENSMUSG00000064450
13942,ENSMUSG00000064451
13943,ENSMUSG00000064453
13944,ENSMUSG00000064493
13945,ENSMUSG00000064495
13946,ENSMUSG00000064514
13947,ENSMUSG00000064540
13948,ENSMUSG00000064585
13949,ENSMUSG00000064604
13950,ENSMUSG00000064612
13951,ENSMUSG00000064637
13952,ENSMUSG00000064647
13953,ENSMUSG00000064721
13954,ENSMUSG00000064731
13955,ENSMUSG00000064751
13956,ENSMUSG00000064767
13957,ENSMUSG00000064768
13958,ENSMUSG00000064778
13959,ENSMUSG00000064797
13960,ENSMUSG00000064823
13961,ENSMUSG00000064829
13962,ENSMUSG00000064853
13963,ENSMUSG00000064880
13964,ENSMUSG00000064901
13965,ENSMUSG00000064925
13966,ENSMUSG00000064966
13967,ENSMUSG00000064984
13968,ENSMUSG00000065087
13969,ENSMUSG00000065094
13970,ENSMUSG00000065105
13971,ENSMUSG00000065110
13972,ENSMUSG00000065118
13973,ENSMUSG00000065124
13974,ENSMUSG00000065126
13975,ENSMUSG00000065208
13976,ENSMUSG00000065211
13977,ENSMUSG00000065258
13978,ENSMUSG00000065272
13979,ENSMUSG00000065280
13980,ENSMUSG00000065282
13981,ENSMUSG00000065289
13982,ENSMUSG00000065392
13983,ENSMUSG00000065394
13984,ENSMUSG00000065395
13985,ENSMUSG00000065396
13986,ENSMUSG00000065397
13987,ENSMUSG00000065398
13988,ENSMUSG00000065400
13989,ENSMUSG00000065401
13990,ENSMUSG00000065402
13991,ENSMUSG00000065403
13992,ENSMUSG00000065405
13993,ENSMUSG00000065406
13994,ENSMUSG00000065407
13995,ENSMUSG00000065408
13996,ENSMUSG00000065411
13997,ENSMUSG00000065412
13998,ENSMUSG00000065416
13999,ENSMUSG00000065417
14000,ENSMUSG00000065418
14001,ENSMUSG00000065421
14002,ENSMUSG00000065422
14003,ENSMUSG00000065424
14004,ENSMUSG00000065426
14005,ENSMUSG00000065428
14006,ENSMUSG00000065429
14007,ENSMUSG00000065430
14008,ENSMUSG00000065431
14009,ENSMUSG00000065432
14010,ENSMUSG00000065433
14011,ENSMUSG00000065434
14012,ENSMUSG00000065436
14013,ENSMUSG00000065437
14014,ENSMUSG00000065438
14015,ENSMUSG00000065439
14016,ENSMUSG00000065440
14017,ENSMUSG00000065442
14018,ENSMUSG00000065443
14019,ENSMUSG00000065444
14020,ENSMUSG00000065445
14021,ENSMUSG00000065446
14022,ENSMUSG00000065447
14023,ENSMUSG00000065448
14024,ENSMUSG00000065449
14025,ENSMUSG00000065450
14026,ENSMUSG00000065451
14027,ENSMUSG00000065453
14028,ENSMUSG00000065454
14029,ENSMUSG00000065455
14030,ENSMUSG00000065458
14031,ENSMUSG00000065462
14032,ENSMUSG00000065464
14033,ENSMUSG00000065465
14034,ENSMUSG00000065468
14035,ENSMUSG00000065469
14036,ENSMUSG00000065471
14037,ENSMUSG00000065473
14038,ENSMUSG00000065475
14039,ENSMUSG00000065476
14040,ENSMUSG00000065479
14041,ENSMUSG00000065480
14042,ENSMUSG00000065481
14043,ENSMUSG00000065482
14044,ENSMUSG00000065483
14045,ENSMUSG00000065484
14046,ENSMUSG00000065485
14047,ENSMUSG00000065486
14048,ENSMUSG00000065488
14049,ENSMUSG00000065490
14050,ENSMUSG00000065492
14051,ENSMUSG00000065493
14052,ENSMUSG00000065494
14053,ENSMUSG00000065495
14054,ENSMUSG00000065497
14055,ENSMUSG00000065500
14056,ENSMUSG00000065501
14057,ENSMUSG00000065507
14058,ENSMUSG00000065508
14059,ENSMUSG00000065510
14060,ENSMUSG00000065512
14061,ENSMUSG00000065513
14062,ENSMUSG00000065514
14063,ENSMUSG00000065515
14064,ENSMUSG00000065516
14065,ENSMUSG00000065519
14066,ENSMUSG00000065520
14067,ENSMUSG00000065523
14068,ENSMUSG00000065524
14069,ENSMUSG00000065526
14070,ENSMUSG00000065529
14071,ENSMUSG00000065530
14072,ENSMUSG00000065532
14073,ENSMUSG00000065533
14074,ENSMUSG00000065536
14075,ENSMUSG00000065537
14076,ENSMUSG00000065539
14077,ENSMUSG00000065540
14078,ENSMUSG00000065543
14079,ENSMUSG00000065544
14080,ENSMUSG00000065547
14081,ENSMUSG00000065548
14082,ENSMUSG00000065549
14083,ENSMUSG00000065553
14084,ENSMUSG00000065557
14085,ENSMUSG00000065559
14086,ENSMUSG00000065560
14087,ENSMUSG00000065563
14088,ENSMUSG00000065565
14089,ENSMUSG00000065567
14090,ENSMUSG00000065569
14091,ENSMUSG00000065570
14092,ENSMUSG00000065571
14093,ENSMUSG00000065574
14094,ENSMUSG00000065575
14095,ENSMUSG00000065578
14096,ENSMUSG00000065579
14097,ENSMUSG00000065580
14098,ENSMUSG00000065581
14099,ENSMUSG00000065583
14100,ENSMUSG00000065586
14101,ENSMUSG00000065587
14102,ENSMUSG00000065592
14103,ENSMUSG00000065593
14104,ENSMUSG00000065597
14105,ENSMUSG00000065599
14106,ENSMUSG00000065602
14107,ENSMUSG00000065603
14108,ENSMUSG00000065604
14109,ENSMUSG00000065606
14110,ENSMUSG00000065607
14111,ENSMUSG00000065608
14112,ENSMUSG00000065610
14113,ENSMUSG00000065611
14114,ENSMUSG00000065612
14115,ENSMUSG00000065616
14116,ENSMUSG00000065617
14117,ENSMUSG00000065619
14118,ENSMUSG00000065649
14119,ENSMUSG00000065676
14120,ENSMUSG00000065680
14121,ENSMUSG00000065686
14122,ENSMUSG00000065715
14123,ENSMUSG00000065734
14124,ENSMUSG00000065738
14125,ENSMUSG00000065752
14126,ENSMUSG00000065818
14127,ENSMUSG00000065822
14128,ENSMUSG00000065840
14129,ENSMUSG00000065862
14130,ENSMUSG00000065878
14131,ENSMUSG00000065947
14132,ENSMUSG00000065954
14133,ENSMUSG00000065979
14134,ENSMUSG00000065990
14135,ENSMUSG00000066026
14136,ENSMUSG00000066036
14137,ENSMUSG00000066037
14138,ENSMUSG00000066042
14139,ENSMUSG00000066043
14140,ENSMUSG00000066058
14141,ENSMUSG00000066090
14142,ENSMUSG00000066113
14143,ENSMUSG00000066129
14144,ENSMUSG00000066148
14145,ENSMUSG00000066149
14146,ENSMUSG00000066150
14147,ENSMUSG00000066151
14148,ENSMUSG00000066152
14149,ENSMUSG00000066189
14150,ENSMUSG00000066191
14151,ENSMUSG00000066196
14152,ENSMUSG00000066197
14153,ENSMUSG00000066224
14154,ENSMUSG00000066232
14155,ENSMUSG00000066233
14156,ENSMUSG00000066235
14157,ENSMUSG00000066278
14158,ENSMUSG00000066279
14159,ENSMUSG00000066306
14160,ENSMUSG00000066324
14161,ENSMUSG00000066357
14162,ENSMUSG00000066382
14163,ENSMUSG00000066383
14164,ENSMUSG00000066392
14165,ENSMUSG00000066406
14166,ENSMUSG00000066415
14167,ENSMUSG00000066438
14168,ENSMUSG00000066440
14169,ENSMUSG00000066441
14170,ENSMUSG00000066456
14171,ENSMUSG00000066500
14172,ENSMUSG00000066510
14173,ENSMUSG00000066568
14174,ENSMUSG00000066571
14175,ENSMUSG00000066595
14176,ENSMUSG00000066607
14177,ENSMUSG00000066621
14178,ENSMUSG00000066637
14179,ENSMUSG00000066640
14180,ENSMUSG00000066643
14181,ENSMUSG00000066687
14182,ENSMUSG00000066705
14183,ENSMUSG00000066720
14184,ENSMUSG00000066721
14185,ENSMUSG00000066735
14186,ENSMUSG00000066755
14187,ENSMUSG00000066797
14188,ENSMUSG00000066798
14189,ENSMUSG00000066800
14190,ENSMUSG00000066839
14191,ENSMUSG00000066842
14192,ENSMUSG00000066877
14193,ENSMUSG00000066892
14194,ENSMUSG00000066894
14195,ENSMUSG00000066900
14196,ENSMUSG00000066952
14197,ENSMUSG00000066975
14198,ENSMUSG00000066979
14199,ENSMUSG00000067001
14200,ENSMUSG00000067006
14201,ENSMUSG00000067071
14202,ENSMUSG00000067081
14203,ENSMUSG00000067144
14204,ENSMUSG00000067148
14205,ENSMUSG00000067149
14206,ENSMUSG00000067150
14207,ENSMUSG00000067158
14208,ENSMUSG00000067194
14209,ENSMUSG00000067215
14210,ENSMUSG00000067219
14211,ENSMUSG00000067220
14212,ENSMUSG00000067242
14213,ENSMUSG00000067261
14214,ENSMUSG00000067276
14215,ENSMUSG00000067279
14216,ENSMUSG00000067288
14217,ENSMUSG00000067336
14218,ENSMUSG00000067338
14219,ENSMUSG00000067365
14220,ENSMUSG00000067367
14221,ENSMUSG00000067369
14222,ENSMUSG00000067370
14223,ENSMUSG00000067377
14224,ENSMUSG00000067438
14225,ENSMUSG00000067567
14226,ENSMUSG00000067571
14227,ENSMUSG00000067578
14228,ENSMUSG00000067586
14229,ENSMUSG00000067594
14230,ENSMUSG00000067597
14231,ENSMUSG00000067604
14232,ENSMUSG00000067616
14233,ENSMUSG00000067629
14234,ENSMUSG00000067642
14235,ENSMUSG00000067649
14236,ENSMUSG00000067653
14237,ENSMUSG00000067713
14238,ENSMUSG00000067714
14239,ENSMUSG00000067724
14240,ENSMUSG00000067773
14241,ENSMUSG00000067780
14242,ENSMUSG00000067787
14243,ENSMUSG00000067813
14244,ENSMUSG00000067818
14245,ENSMUSG00000067825
14246,ENSMUSG00000067847
14247,ENSMUSG00000067851
14248,ENSMUSG00000067860
14249,ENSMUSG00000067872
14250,ENSMUSG00000067873
14251,ENSMUSG00000067879
14252,ENSMUSG00000067889
14253,ENSMUSG00000067995
14254,ENSMUSG00000068008
14255,ENSMUSG00000068009
14256,ENSMUSG00000068011
14257,ENSMUSG00000068015
14258,ENSMUSG00000068036
14259,ENSMUSG00000068037
14260,ENSMUSG00000068039
14261,ENSMUSG00000068040
14262,ENSMUSG00000068079
14263,ENSMUSG00000068082
14264,ENSMUSG00000068099
14265,ENSMUSG00000068101
14266,ENSMUSG00000068114
14267,ENSMUSG00000068115
14268,ENSMUSG00000068117
14269,ENSMUSG00000068122
14270,ENSMUSG00000068129
14271,ENSMUSG00000068154
14272,ENSMUSG00000068184
14273,ENSMUSG00000068196
14274,ENSMUSG00000068205
14275,ENSMUSG00000068206
14276,ENSMUSG00000068220
14277,ENSMUSG00000068227
14278,ENSMUSG00000068250
14279,ENSMUSG00000068263
14280,ENSMUSG00000068264
14281,ENSMUSG00000068267
14282,ENSMUSG00000068270
14283,ENSMUSG00000068284
14284,ENSMUSG00000068290
14285,ENSMUSG00000068302
14286,ENSMUSG00000068323
14287,ENSMUSG00000068327
14288,ENSMUSG00000068328
14289,ENSMUSG00000068329
14290,ENSMUSG00000068335
14291,ENSMUSG00000068373
14292,ENSMUSG00000068391
14293,ENSMUSG00000068392
14294,ENSMUSG00000068394
14295,ENSMUSG00000068407
14296,ENSMUSG00000068428
14297,ENSMUSG00000068452
14298,ENSMUSG00000068522
14299,ENSMUSG00000068523
14300,ENSMUSG00000068551
14301,ENSMUSG00000068566
14302,ENSMUSG00000068580
14303,ENSMUSG00000068587
14304,ENSMUSG00000068614
14305,ENSMUSG00000068615
14306,ENSMUSG00000068663
14307,ENSMUSG00000068696
14308,ENSMUSG00000068697
14309,ENSMUSG00000068699
14310,ENSMUSG00000068735
14311,ENSMUSG00000068740
14312,ENSMUSG00000068742
14313,ENSMUSG00000068744
14314,ENSMUSG00000068745
14315,ENSMUSG00000068747
14316,ENSMUSG00000068748
14317,ENSMUSG00000068749
14318,ENSMUSG00000068794
14319,ENSMUSG00000068798
14320,ENSMUSG00000068823
14321,ENSMUSG00000068855
14322,ENSMUSG00000068856
14323,ENSMUSG00000068859
14324,ENSMUSG00000068876
14325,ENSMUSG00000068882
14326,ENSMUSG00000068917
14327,ENSMUSG00000068921
14328,ENSMUSG00000068922
14329,ENSMUSG00000068923
14330,ENSMUSG00000068966
14331,ENSMUSG00000069020
14332,ENSMUSG00000069041
14333,ENSMUSG00000069044
14334,ENSMUSG00000069045
14335,ENSMUSG00000069072
14336,ENSMUSG00000069085
14337,ENSMUSG00000069089
14338,ENSMUSG00000069094
14339,ENSMUSG00000069114
14340,ENSMUSG00000069132
14341,ENSMUSG00000069135
14342,ENSMUSG00000069170
14343,ENSMUSG00000069171
14344,ENSMUSG00000069227
14345,ENSMUSG00000069237
14346,ENSMUSG00000069255
14347,ENSMUSG00000069265
14348,ENSMUSG00000069372
14349,ENSMUSG00000069378
14350,ENSMUSG00000069495
14351,ENSMUSG00000069520
14352,ENSMUSG00000069539
14353,ENSMUSG00000069565
14354,ENSMUSG00000069581
14355,ENSMUSG00000069631
14356,ENSMUSG00000069633
14357,ENSMUSG00000069662
14358,ENSMUSG00000069670
14359,ENSMUSG00000069678
14360,ENSMUSG00000069706
14361,ENSMUSG00000069729
14362,ENSMUSG00000069744
14363,ENSMUSG00000069763
14364,ENSMUSG00000069769
14365,ENSMUSG00000069805
14366,ENSMUSG00000069806
14367,ENSMUSG00000069808
14368,ENSMUSG00000069814
14369,ENSMUSG00000069833
14370,ENSMUSG00000069835
14371,ENSMUSG00000069844
14372,ENSMUSG00000069867
14373,ENSMUSG00000069895
14374,ENSMUSG00000069910
14375,ENSMUSG00000069911
14376,ENSMUSG00000069920
14377,ENSMUSG00000070000
14378,ENSMUSG00000070002
14379,ENSMUSG00000070003
14380,ENSMUSG00000070044
14381,ENSMUSG00000070047
14382,ENSMUSG00000070056
14383,ENSMUSG00000070072
14384,ENSMUSG00000070074
14385,ENSMUSG00000070075
14386,ENSMUSG00000070076
14387,ENSMUSG00000070077
14388,ENSMUSG00000070080
14389,ENSMUSG00000070081
14390,ENSMUSG00000070102
14391,ENSMUSG00000070103
14392,ENSMUSG00000070106
14393,ENSMUSG00000070107
14394,ENSMUSG00000070108
